"primary","house","street","city","state","zipcode","block","lot","parcel","locationType","notes"
"True","3046","Hawks Glen","Tallahassee","FL","32312","","","","",""
"True","2022","Setting Sun Trl.","Tallahassee","FL","32303","","","","",""
"True","3315","Rutland Loop","Tallahassee","FL","32312","","","","",""
"True","1231","Rehwinkler Rd.","Crawfordville","FL","32327","","","","",""
"False","35","Live Oak Ridge Rd","Quincy","FL","32351","","","","",""
"False","4408","Farley Ln","Tallahassee","FL","32310","","","","",""
"True","4156","N. Mission Rd.","Tallahassee","FL","32308","","","","",""
"True","8241","Greenmont Avenue","Tallahassee","FL","32317","","","","",""
"True","25","Summerwind Cir, E","Crawfordville","FL","32327","","","","",""
"True","724","Eleazer Place","Tallahassee","FL","32312","","","","",""
"True","2821","Turkey Hill Trail","Tallahassee","FL","32312","","","","",""
"True","6251","Shady Ln.","Tallahassee","FL","32309","","","","",""
"True","157","Rosehill Drive, W","Tallahassee","FL","32312","","","","",""
"False","2605","Onyx Trl","Tallahassee","FL","32303","","","","",""
"True","186","Magnolia Ridge","Crawfordville","FL","32327","","","","",""
"True","3548","Trillium Ct.","Tallahassee","FL","32312","","","","","JEREMY DID SITE"
"True","12134","Waterfront Dr.","Tallahassee","FL","32312","","","","",""
"True","9922","Mrs. Myrt Way","Tallahassee","FL","32305","","","","",""
"True","6017","Redfield Cir.","Tallahassee","FL","32317","","","","",""
"True","6431","Joe Cotton Trl.","Tallahassee","FL","32309","","","","",""
"True","9877","Kinfolks Loop","Tallahassee","FL","32317","","","","",""
"True","2442","Manzanita Ct.","Tallahassee","FL","32303","","","","",""
"True","2","Sand Pine Trail","Crawfordville","FL","32327","","","","",""
"True","3795","Tom John Ln","Tallahassee","FL","32309","","","","",""
"False","4770","Coblestone Ln","Tallahassee","FL","32305","","","","",""
"True","2604","Stonegate Rd.","Tallahassee","FL","32308","","","","",""
"True","217","Sunflower","Tallahassee","FL","32305","","","","",""
"True","","Barbara Strickland OR","Crawfordville","FL","32327","","","","",""
"True","22","Graham Tr.","Crawfordville","FL","32327","","","","",""
"True","145","Kasey Ln.","Crawfordville","FL","32327","","","","",""
"True","278","Post Oak Dr.","Tallahassee","FL","32310","","","","",""
"True","3345","Caverns Rd.","Marianna","FL","32446","","","","","MAINTENANCE,BILL $75 PER CAMPSITE,ATU MAINTENANCE"
"True","556","Frank Shaw Rd.","Tallahassee","FL","","","","","",""
"True","1969","Charlais St.","Tallahassee","FL","32317","","","","",""
"True","539","Sand Pine cir","Midway","FL","32343","","","","",""
"True","8801","Centerville Rd.","Tallahassee","FL","32309","","","","",""
"True","62","Summer Lane","Crawfordville","FL","32327","","","","",""
"True","1850","Folkstone Dr.","Tallahassee","FL","32303","","","","",""
"True","2901","Quail Rise Ct.","Tallahassee","FL","32309","","","","",""
"True","2074","Little River Ln","TYallahassee","FL","32311","","","","",""
"False","2624","Neuchatel Dr.","Tallahassee","FL","32303","","","","",""
"True","7600","Mill Pond Loop","Tallahassee","FL","32317","","","","",""
"True","30","Still Water Ln","Havana","FL","32333","","","","",""
"False","6316","Hialeah Ct","Tallahassee","FL","32309","","","","",""
"True","9","Jason St.","Crawfordville","FL","32327","","","","",""
"True","5870","Stonler Rd.","Tallahassee","FL","32303","","","","",""
"True","2105","Woodstock Lane","Tallahassee","FL","32303","","","","",""
"True","4631","High Grove Rd.","Tallahassee","FL","32309","","","","",""
"True","3047","Bell Grove","Tallahassee","FL","32308","","","","",""
"True","112","Totem Trl","Tallahassee","FL","32317","","","","",""
"True","4034","High Ridge Park","Tallahassee","FL","32311","","","","",""
"True","5134","Pimlico Dr.","Tallahassee","FL","32309","","","","",""
"False","2726","Lucerne Dr","Tallahassee","FL","32303","","","","",""
"True","8239","Chickasaw Trl.","Tallahassee","FL","32312","","","","",""
"True","22400","Blountstown Hwy","Tallahasseee","FL","32310","","","","",""
"False","4748","Crooked Rd.","Tallahassee","FL","32310","","","","",""
"True","843","Mays Rd.","Tallahassee","FL","32312","","","","",""
"True","6738","Longhorn Dr","Tallahassee","FL","32311","","","","",""
"True","2127","Orleans Dr.","Tallahassee","FL","32308","","","","",""
"True","2129","Shady Oaks Dr.","Tallahassee","FL","32303","","","","",""
"False","6565","Velda Dairy Rd.","Tallahassee","FL","32309","","","","",""
"True","3328","North Shore Cir.","Tallahassee","FL","32312","","","","",""
"True","15","Oakland Dr.","Crawfordville","FL","32327","","","","",""
"True","1570","Timber Run","Havana","FL","32333","","","","",""
"True","63","Mimosa St.","Crawfordville","FL","32327","","","","",""
"True","161","Bay Pine Drive","Crawfordville","FL","32327","","","","",""
"True","2145","Little River Ln","Tallahassee","FL","32311","","","","",""
"True","3527","Trillium Ct.","Tallahassee","FL","32312","","","","",""
"True","2089","Kemp Rd","Havana","FL","32333","","","","",""
"True","6684","Kingman Trl.","Tallahassee","FL","32309","","","","",""
"True","367","Ashley Hall Rd","Crawfordville","FL","32327","","","","",""
"False","2082","Little River Ln","Tallahassee","FL","32311","","","","",""
"True","2368","Moondance Trl","Tallahassee","FL","32311","","","","",""
"False","1837","Collins Ldg. Rd","Tallahassee","FL","32310","","","","",""
"False","3930","Tan Mouse Rd","Tallahassee","FL","32309","","","","",""
"False","2636","Tram Rd","Monticello","FL","32344","","","","",""
"True","6185","Williams Rd","Tallahassee","FL","32311","","","","",""
"True","136","Hudson Ln.","Crawfordville","FL","32327","","","","",""
"True","651","Tyre rd.","Havana","FL","32333","","","","",""
"True","2257","Little River Lane","Tallahassee","FL","32311","","","","",""
"True","516","Howard Ave.","Tallahassee","FL","32310","","","","",""
"True","1671","Folkstone Rd.","Tallahassee","FL","32312","","","","",""
"True","8037","Archer Cir.","Tallahasse","FL","32309","","","","",""
"True","2089","Crestdale Dr","Tallahassee","FL","32308","","","","",""
"False","7256","Wintercreek Ln","Tallahassee","FL","32309","","","","",""
"True","7188","Ox Bow Circle","Tallahassee","FL","32312","","","","","ATU MAINTENANCE"
"True","3537","Lakeshore Dr.","Tallahassee","FL","32312","","","","",""
"False","3318","Cherakee Ridge Trl","Tallahassee","FL","32312","","","","",""
"True","1132","Winfield Forest Dr.","Tallahassee","FL","32317","","","","",""
"True","36","Sand Pine Ln.","Midway","FL","32343","","","","",""
"True","259","Champion Oaks Cir.","Havana","FL","32333","","","","",""
"True","9046","Foxwood Dr. N","Tallahassee","FL","32309","","","","",""
"True","3794","Bloxham Cutoff Rd.","Crawfordville","FL","32327","","","","",""
"True","3704","Anthony Dr.","Tallahassee","FL","32309","","","","",""
"True","302","Live Oak Ln.","Havana","FL","32333","","","","",""
"True","1504","Meeks Rd","Tallahassee","FL","32317","","","","",""
"True","1708","Tennessee Avenue","Lynn Haven","FL","32444","","","","",""
"True","7219","Ox Bow Cir.","Tallahassee","FL","32312","","","","",""
"True","3016","Harpers Ferry","Tallahassee","FL","","","","","",""
"True","1653","Paul Russell Rd.","Tallahassee","FL","32301","","","","",""
"True","6784","Winding Creek","Tallahassee","FL","32311","","","","",""
"True","9581","Rose Rd.","Tallahassee","FL","32311","","","","",""
"True","152","Woodberry Rd.","Quincy","FL","32351","","","","",""
"True","9020","Silver Oak Ln","Tallahassee","FL","32311","","","","",""
"True","31","Slash Pine Dr.","Crawfordville","FL","32327","","","","",""
"True","98","Munn Rd","Monticello","FL","32344","","","","",""
"True","1055","Corby Ct.","Tallahassee","FL","32317","","","","",""
"True","3817","Cottingham Dr.","Tallahassee","FL","32303","","","","",""
"True","4144","Buttercup Way","Tallahassee","FL","32311","","","","",""
"True","1462","Lloyd's Cove Road","Tallahassee","FL","32312","","","","",""
"True","","Florida Association & Property Management","Tallahassee","FL","32302","","","","",""
"False","","P.O. Box 13525","Tallahassee","FL","32317","","","","",""
"False","1926","Longview Dr.","Tallahassee","FL","","","","","",""
"True","1523","Paul Thompson Rd.","Monticello","FL","32344","","","","",""
"False","1926","Shelbey Ct.","Tallahassee","FL","32308","","","","",""
"False","","Perker Lane 32317","Tallahassee","FL","32317","","","","",""
"True","3423","Eagles Bluff Trc.","Tallahassee","FL","32310","","","","",""
"True","2407","Monaco Dr","Tallahassee","FL","32308","","","","",""
"False","5098","Pimlico Dr.","Tallahassee","FL","32308","","","","",""
"False","8568","Hosford Hwy","Quincy","FL","32351","","","","",""
"True","10480","Elgin Lane","Tallahassee","FL","32305","","","","",""
"True","1132","Green Hill Trace","Tallahasse","FL","32317","","","","",""
"True","3845","Imaginary Rd","Tallahassee","FL","32309","","","","",""
"False","2001","Thomasville Rd","Tallahassee","FL","32308","","","","",""
"True","2928","Quail Rise Ct,","Tallahassee","FL","32309","","","","",""
"True","3028","S Shamrock ST","Tallahassee","FL","32309","","","","",""
"False","1932","Shady Oaks Dr.","Tallahassee","FL","32303","","","","",""
"False","1306","Westway Rd.","Tallahassee","FL","32305","","","","",""
"True","3804","Bloxham Cutoff","Tallahassee","FL","32312","","","","",""
"True","1405","Manor House Drive","Tallahassee","FL","32312","","","","",""
"True","3125","Swaps Trl.","Tallahassee","FL","32309","","","","",""
"False","323","Bob Miller Rd Woodville","Woodville","FL","32327","","","","",""
"True","6300","Windwood Hills Circle","Tallahassee","FL","32311","","","","",""
"True","3540","Thomasville Road","Tallahassee","FL","32309","","","","",""
"True","4920","Lester Rd.","Tallahassee","FL","32317","","","","",""
"False","35","Zion Hill Rd","Crawfordville","FL","32327","","","","",""
"False","8393","Blountstown Hwy","Tallahassee","FL","32310","","","","",""
"True","4830","Limoges Dr","Tallahassee","FL","32308","","","","",""
"True","","Alexander Volya Or","Tallahassee","FL","32312","","","","",""
"True","1393","Gates Head Cir.","Tallahassee","FL","32317","","","","",""
"True","6800","Hill Gail Trl.","Tallahassee","FL","32309","","","","",""
"True","1513","Sand Rd.","Tallahassee","FL","32310","","","","",""
"False","3032","Livingston Rd","Tallahassee","FL","32303","","","","",""
"True","1012","Alameda Dr","Tallahassee","FL","32317","","","","",""
"True","4558","High Grove Rd.","Tallahassee","FL","32309","","","","",""
"False","4734","Cobblestone Ln.","Tallahassee","FL","32305","","","","",""
"True","864","Derbyshire Rd.","Tallahassee","FL","32312","","","","",""
"False","1505","Westheaven Dr","Tallahassee","FL","32310","","","","",""
"True","8444","Sandlewood Dr.","Tallahassee","FL","32305","","","","",""
"False","3001","Shamrock St. South","Tallahassee","FL","32309","","","","",""
"True","6536","Man O War Trail","Tallahassee","FL","32309","","","","",""
"True","115","Pendleton Ave.","Tallahassee","FL","32317","","","","",""
"True","3306","Sharer Rd.","Tallahassee","FL","32312","","","","",""
"True","1670","Vineyard Way","Tallahassee","FL","32317","","","","",""
"True","8271","Chickasaw Trail","Tallahassee","FL","32312","","","","",""
"True","3073","HICKORY WIND RD","Tallahassee","FL","32317","","","","",""
"True","2900","Blind Brook Ln","Tallahassee","FL","32303","","","","",""
"True","2207","Natural Wells Dr.","Tallahassee","FL","32305","","","","",""
"True","2579","Tiny Leaf Rd.","Tallahassee","FL","32305","","","","",""
"True","9608","LaConception Dr","Tallahasse","FL","32317","","","","",""
"True","9975","Woodland Hills Way","Tallahassee","FL","32309","","","","",""
"True","8182","Wenonga Ct.","Tallahassee","FL","32311","","","","",""
"True","2325","Williams Rd.","Tallahassee","FL","32311","","","","",""
"False","","Department of Construction","Tallahassee","FL","32307","","","","",""
"True","300","Ellis RD","Tallahassee","FL","32317","","","","",""
"True","4909","Pimlico Dr","Tallahassee","FL","32309","","","","",""
"True","3667","Dexter Dr.","Tallahassee","FL","32312","","","","",""
"False","2309","Tuscavilla Rd","Tallahassee","FL","32312","","","","",""
"True","2007","Long View Dr.","Tallahassee","FL","32303","","","","",""
"False","5328","Ben Brush Trail","Tallahassee","FL","32309","","","","",""
"False","1122","Thomasville Rd","Tallahassee","FL","32303","","","","","MAINTENANCE"
"True","48","Marie Cir.","Crawfordville","FL","32327","","","","",""
"True","4546","Highgrove Rd.","Tallahassee","FL","32312","","","","",""
"True","2457","Grassroots Way","Tallahassee","FL","32311","","","","",""
"True","229","Whitlock Ln.","Crawfordville","FL","32327","","","","",""
"True","8800","Bixler Trl.","Tallahassee","FL","32309","","","","",""
"True","1100","Bethel Church Rd.","Tallahassee","FL","32304","","","","",""
"True","7410","Anglewood Rd.","Tallahassee","FL","32309","","","","",""
"True","72","Kinsey Rd.","Crawfordville","FL","32327","","","","",""
"False","2100","Dover Rd","Midway","FL","32343","","","","",""
"True","226","Old Dirt Rd.","Tallahassee","FL","32311","","","","",""
"True","1505","Quail Rd","Tallahassee","FL","32317","","","","",""
"True","21","Tallavana Ct.","Havana","FL","32333","","","","",""
"True","3161","Seattle Slew Ct.","Tallahassee","FL","32309","","","","",""
"True","6600","Donerail Trl.","Tallahassee","FL","32309","","","","",""
"True","5151","Velda Dairy Rd.","Tallahassee","FL","","","","","",""
"True","334","Rudolph Lane","Monticello","FL","32344","","","","",""
"True","7617","White Fence Ln.","Tallahassee","FL","32311","","","","",""
"True","2981","Willie Mary Ln","Tallahassee","FL","32311","","","","",""
"True","1690","Canyon Creek Dr.","Tallahassee","FL","32305","","","","",""
"True","140","Southfork Ln","Crawfordville","FL","32327","","","","",""
"True","817","Arlington Rd.","Tallahassee","FL","32312","","","","",""
"True","1720","Paula Dr.","Tallahassee","FL","32303","","","","",""
"False","1812","Vinyards Way","Tallahassee","FL","32317","","","","",""
"True","132","Quail Run","Crawfordville","FL","32327","","","","",""
"True","3861","Long and Winding Rd","Tallahassee","FL","32309","","","","",""
"True","4015","Elder Ln.","Tallahassee","FL","32303","","","","",""
"True","1675","Rodeo Dr.","Tallahassee","FL","32311","","","","",""
"True","807","Peggy Dr.","Tallahassee","FL","32305","","","","",""
"True","722","Little John Rd.","Tallahassee","FL","32310","","","","",""
"False","12718","Laurel Hill Dr","Tallahassee","FL","32309","","","","",""
"True","14855","Fairbanks Ferry Rd.","Tallahassee","FL","32312","","","","",""
"True","2982","Cavanaugh Ct","Tallahassee","FL","32303","","","","",""
"True","525","New Light Church Rd.","Crawfordville","FL","32327","","","","",""
"True","125","Buck Lake Trl","Tallahassee","FL","32317","","","","",""
"True","3423","Rosemont Ridge Rd.","Tallahassee","FL","32312","","","","",""
"False","2703","Deep Forest Cir","Tallahassee","FL","32310","","","","",""
"True","1243","Colony Ct.","Tallahassee","FL","32317","","","","",""
"True","2139","Burnt Pine Ln.","Tallahassee","FL","32317","","","","",""
"True","188","Victoria Ave","Havana","FL","32333","","","","",""
"True","2825","Topaz Way","Tallahassee","FL","32309","","","","",""
"False","4221","Ben Blvd.","Tallahassee","FL","32303","","","","",""
"True","4228","Carnwarth Rd","Tallahassee","FL","32303","","","","",""
"True","3254","Robinhood Rd.","Tallahassee","FL","32312","","","","",""
"True","2312","Orleans Dr.","Tallahassee","FL","32308","","","","",""
"True","2126","Faulk Dr.","Tallahassee","FL","32303","","","","",""
"True","9046","Old Chemonie Rd","Tallahassee","FL","32309","","","","",""
"True","1400","Village Square Blvd, Suite 28","Tallahassee","FL","32309","","","","",""
"False","365","Remington Run","Tallahasssee","FL","32312","","","","",""
"True","1294","Avondale Way","Tallahassee","FL","32317","","","","",""
"True","7922","Reynols Dr.","Tallahassee","FL","32312","","","","",""
"False","3087","Livingston Road","Tallahassee","FL","32303","","","","",""
"True","4747","Stoney Trace","Tallahassee","FL","32309","","","","",""
"True","3211","Affirmed Court","Tallahassee","FL","32309","","","","",""
"True","4201","Woodhill Ct.","Tallahassee","FL","32303","","","","",""
"True","6724","Tomy Lee Trail","Tallahassee","FL","32309","","","","",""
"False","2005","Ellicott Dr.","Tallahassee","FL","32308","","","","",""
"False","3804","Rolf Dr.","Tallahassee","FL","32303","","","","",""
"True","1403","White Star Ln.","Tallahassee","FL","32312","","","","",""
"True","7284","Olga Ct.","Tallahassee","FL","32303","","","","",""
"True","1504","Paula Dr.","Tallahassee","FL","32303","","","","",""
"True","447","Tallavana Trl","Havana","FL","32333","","","","",""
"False","212","Ponce De Leon","Tallahassee","FL","32305","","","","",""
"True","4545","Highgrove Rd.","Tallahassee","FL","32309","","","","",""
"True","3203","Adwood Drive","Tallahassee","FL","32312","","","","",""
"True","4220","Carnwath Rd","Tallahassee","FL","32304","","","","",""
"False","411","Perritt Rd","Havana","FL","32333","","","","",""
"False","3125","Swaps Trail","Tallahassee","FL","32309","","","","",""
"False","4005","Bobbin Brook Cir.","Tallahassee","FL","32312","","","","",""
"True","2136","Little River Ln.","Tallahassee","FL","32311","","","","",""
"False","1596","North Point Ct","Tallahassee","FL","32308","","","","",""
"True","8839","Sapphire Dr.","Tallahassee","FL","32309","","","","",""
"True","1624","Village Square Blvd","Tallahassee","FL","32309","","","","","REALTOR"
"True","5108","Centennial Oak Cir.","Tallahasse","FL","32308","","","","",""
"True","2727","Apalachee Parkway","Tallahassee","FL","32301","","","","",""
"True","55","EJ Stringer Rd.","Crawfordville","FL","32327","","","","",""
"True","8637","Oak Forest Trl","Tallahassee","FL","32312","","","","",""
"True","4267","Pleasant Dr.","Tallahassee","FL","32303","","","","",""
"True","3571","Clear Creek Dr.","Tallahassee","FL","32301","","","","",""
"True","2807","Rabbit Hill Rd","Tallahassee","FL","32308","","","","",""
"True","2417","Fleischman Rd.","Tallahassee","FL","32308","","","","",""
"True","2705","Millstone Plantation Rd.","Tallahassee","FL","32312","","","","",""
"True","3773","Sally Lane","Tallahassee","FL","32312","","","","",""
"False","5718","Tower Road","Tallahassee","FL","32303","","","","",""
"False","600","Ohio Ave.","Lynn Haven","FL","32444","","","","",""
"False","3370","Capital Circle NE","Tallahassee","FL","32308","","","","",""
"False","146","Box Cut Rd","alligator point","FL","32346","","","","",""
"False","857","East Park Ave.","Tallahassee","FL","32301","","","","",""
"False","","Bruegger's Bagels","Tallahassee","FL","32303","","","","",""
"False","","Bruegger's Bagels","Tallahassee","FL","32308","","","","",""
"False","","PO Box 606","Apalachicola","FL","32329","","","","",""
"False","2732","Capital Cir NE","Tallahassee","FL","32308","","","","",""
"False","13305","Mahan Drive","Tallahassee","FL","32309","","","","",""
"True","2001","Apalachee Pkwy","Tallahassee","FL","32301","","","","",""
"True","3212","Apalachee Pkwy","Tallahassee","FL","32311","","","","",""
"True","9243","Parkhill Road","Tallahassee","FL","32311","","","","",""
"False","","P.O. Box 891","Midway","FL","32343","","","","",""
"False","3536","Limerick Drive","Tallahassee","FL","32309","","","","",""
"False","2550","W Tennessee St.","Tallahassee","FL","32304","","","","",""
"True","1235","Apalachee Parkway","Tallahassee","FL","32301","","","","","MAINTENANCE"
"False","3900","Commonwealth Boulevard M.S. 49","Tallahassee","FL","32399","","","","",""
"True","3900","Commonwealth Boulevard","Tallahassee","FL","32399","","","","",""
"False","6348","Count Fleet Trl.","Tallahassee","FL","32309","","","","",""
"False","7124","Summit Ridge Rd.","Tallahassee","FL","32308","","","","",""
"False","3236","Fawn Hill Trl","Tallahassee","FL","32312","","","","",""
"False","77","Carolina St.","Crawfordville","FL","32327","","","","",""
"True","2526","Chaires Cross Rd","Tallahassee","FL","32317","","","","",""
"True","1323","Nylic St","Tallahassee","FL","32304","","","","",""
"False","1323","Nylic St","Tallahassee","FL","32304","","","","",""
"False","4557","Capital Circle, N.W.","Tallahassee","FL","32303","","","","",""
"True","21335","Blountstown Hwy.","Tallahassee","FL","32310","","","","",""
"False","3011","Ingress Rd.","Tallahassee","FL","32303","","","","",""
"False","1839","Homewood Rd.","Tallahassee","FL","32303","","","","",""
"True","301","South Monroe St.","Tallahassee","FL","32301","","","","",""
"True","1351","Aenon Church Rd","Tallahassee","FL","32304","","","","",""
"False","6712","Hill Gail Trl","Tallahassee","FL","32309","","","","",""
"True","862","Blountstown Hwy.","Tallahassee","FL","32304","","","","",""
"True","262","Willie Rd","Monticello","FL","32344","","","","",""
"False","1203","Miccosukee Rd.","Tallahassee","FL","32308","","","","",""
"False","1682","Metropolitan Circle","Tallahassee","FL","32308","","","","",""
"True","2705","W. Tharpe St.","Tallahassee","FL","32303","","","","",""
"True","2234","Capital Cir NE","Tallahassee","FL","32308","","","","",""
"True","1110","Rich Bay Road","Havana","FL","32333","","","","",""
"True","4175","Apalachee Pkwy","Tallahassee","FL","32311","","","","",""
"True","4716","Capital Circle SW","Tallahassee","FL","32305","","","","",""
"False","1661","Centerville Road","Tallahassee","FL","32308","","","","",""
"False","","PO Box 13798","Tallahassee","FL","32317","","","","",""
"True","2701","N Monroe St.","Tallahassee","FL","32303","","","","","MAINTENANCE"
"False","39","Schwall Rd.","Havana","FL","32333","","","","",""
"False","","P. O. Box 6665","Tallahassee","FL","32314","","","","",""
"False","","PO Box 1137","Woodville","FL","32362","","","","",""
"True","1268","-B Timberlane Rd.","Tallahassee","FL","32312","","","","",""
"True","2836","McElroy St","Tallahassee","FL","32310","","","","",""
"False","","PO BOX 14001","Tallahassee","FL","32317","","","","",""
"True","3449","Cedarwood Trl.","Tallahassee","FL","32312","","","","",""
"False","6034","W Tennessee St,","Tallahassee","FL","32304","","","","",""
"True","415","Capital Circle SW","Tallahassee","FL","32303","","","","",""
"False","3520","Dogwood Valley Trail","Tallahassee","FL","32312","","","","",""
"False","1223","W Tharpe St,","Tallahassee","FL","32303","","","","",""
"False","1801","N. Meridian Rd","Tallahassee","FL","32303","","","","",""
"True","2943","Tallavana Trail","Havana","FL","32333","","","","",""
"True","4141","Apalachee Pkwy","Tallahassee","FL","32311","","","","","MAINTENANCE"
"True","1519","Capital Cir NE","Tallahassee","FL","32308","","","","",""
"True","745","Apalachee Pkwy","Tallahassee","FL","32301","","","","",""
"True","9689","Bull Headley Rd.","Tallahassee","FL","32312","","","","",""
"False","710","Alice Wester Dr","Tallahassee","FL","32310","","","","","PARCEL # 223650  B0030"
"False","3654","Peddie Dr.","Tallahassee","FL","32303","","","","",""
"True","3861","Windermere Rd","Tallahassee","FL","32311","","","","",""
"False","","Wakulla Arran Rd.","Tallahassee","FL","32327","","","","",""
